dataset,source_hash,date,year,month,day_of_week,hour,agency_type,public_label,public_disposition,duration_minutes,screen_category,location_removed,confirmatory_use,case_status,description_category
incidents,7237dd51286d27aa703c441d,2023-11-10,2023,11,6,18,UCPD,Information-UCPD (IR),No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,378bed6f8657147580ff9537,2023-11-10,2023,11,6,19,UCPD,Property - Lost,No Further Action,,civil_dispute,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,ef716506d4dec0a61b1d33b7,2023-11-10,2023,11,6,20,UCPD,Alcohol Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,f4a2b9df8579fcdd4656114b,2023-11-10,2023,11,6,21,UCPD,Alcohol Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,31b8fb3fb8b13277a4a41d19,2023-11-11,2023,11,7,,UCPD,Alcohol Violation,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,e38acc14f28202634f63e549,2023-11-11,2023,11,7,2,UCPD,Criminal Mischief,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,44593be5b4dde39bb9ae6d3b,2023-11-11,2023,11,7,6,UCPD,Safe to Tell,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,af9bfab96cda7e8f55ba4338,2023-11-11,2023,11,7,9,UCPD,Property - Lost,No Further Action,,civil_dispute,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,7a56896a8517a2737254a8fd,2023-11-11,2023,11,7,11,UCPD,Assist - Medical,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,a499daf6c3d31f492ae2da30,2023-11-11,2023,11,7,13,UCPD,Other Criminal Offense,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,12cb96f02bb81d5efa89acb4,2023-11-11,2023,11,7,13,UCPD,Fraud/Forgery,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,1e71728d06167e480e567e8a,2023-11-11,2023,11,7,13,UCPD,Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,e7d3aafd0b4568adbedbcddc,2023-11-11,2023,11,7,14,UCPD,Alcohol Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,b032adea7c0da5d75a3bce8e,2023-11-11,2023,11,7,14,UCPD,Theft,Warrant Issued Defendant At Large (WIDAL),,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,School/College/University
incidents,cafd060f634baefe07706d47,2023-11-11,2023,11,7,14,UCPD,Fraud/Forgery,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,6385c854cd8f3561303ec4a3,2023-11-11,2023,11,7,15,UCPD,Assault,No Further Action,,assault_threat,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,School/College/University
incidents,a5b0761cec7eebb5829d66db,2023-11-11,2023,11,7,15,UCPD,Criminal Trespass,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,0e54f7493f2f87205d80d94e,2023-11-11,2023,11,7,15,UCPD,Other Criminal Offense,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Public Property
incidents,11ca7dcd71ac9965c2185616,2023-11-11,2023,11,7,15,UCPD,DUI/DWAI,Warrant Issued Defendant At Large (WIDAL),,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,On-Campus Roadway/Sidewalk
incidents,11ca7dcd71ac9965c2185616,2023-11-11,2023,11,7,15,UCPD,DUI/DWAI,Warrant Issued Defendant At Large (WIDAL),,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Public Property
incidents,7895daa28c2486083a17fd23,2023-11-11,2023,11,7,15,UCPD,Trespassing,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,eba4f2e844641f05ca3c8fcc,2023-11-11,2023,11,7,16,UCPD,Assist - Mental Health,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,c30cbf1b53ad2aca4c4e6aae,2023-11-11,2023,11,7,17,UCPD,Criminal Mischief,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,ecae579fa0b1175be25b3596,2023-11-11,2023,11,7,19,UCPD,Bike Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,37d3e20ff122ccbaedbe539f,2023-11-11,2023,11,7,21,UCPD,Drug Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,6e71abbe0b76c921b7630f7e,2023-11-11,2023,11,7,22,UCPD,Alcohol Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,On-Campus Roadway/Sidewalk
incidents,a9fa44759bf33a98fede9aac,2023-11-12,2023,11,1,,UCPD,Alcohol Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,38ac4614c7cdb6d2b19e105d,2023-11-12,2023,11,1,1,UCPD,Alcohol Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,792d745d0df0a1dd822a6817,2023-11-12,2023,11,1,1,UCPD,Drug Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,d494908736534dbfcd5fe748,2023-11-12,2023,11,1,10,UCPD,Accident - UCPD Vehicle,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,3889ee1f6aca95e0d82b80fc,2023-11-12,2023,11,1,12,UCPD,Bike Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,d66598195a8693072ba52431,2023-11-12,2023,11,1,17,UCPD,Warrant,Cleared by Arrest,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Parking Lot
incidents,c02b581de55c0e7174daea7e,2023-11-12,2023,11,1,23,UCPD,Trespassing,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,0cd980edbb5fe577be7f88ae,2023-11-13,2023,11,2,7,UCPD,Accident - Other Vehicle,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,On-Campus Roadway/Sidewalk
incidents,99c16d773b14fbed6a4067c9,2023-11-13,2023,11,2,10,UCPD,Burglary,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence/Home
incidents,92a2868927a55f29aeffa97c,2023-11-13,2023,11,2,11,UCPD,Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,40cbbeaace731ffe1f560c42,2023-11-13,2023,11,2,13,UCPD,Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,2d5188691b21fe38a9655699,2023-11-13,2023,11,2,13,UCPD,Harassment,No Further Action,,harassment_stalking,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,5d5c7cf55b637776a177172d,2023-11-13,2023,11,2,14,UCPD,Criminal Mischief,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,School/College/University
incidents,9ebc4a3c6f72a913bf4cfccf,2023-11-13,2023,11,2,15,UCPD,Suspicious Activity,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,01d71d0ed6a09f6563364ea1,2023-11-13,2023,11,2,15,UCPD,Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Public Property
incidents,c53a90510ce323168ae489cd,2023-11-13,2023,11,2,15,UCPD,Property - Lost,No Further Action,,civil_dispute,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,6d5693f1091afad35a3a8859,2023-11-13,2023,11,2,16,UCPD,Property - Lost,No Further Action,,civil_dispute,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,663262e45f72b1d6ba0fa862,2023-11-13,2023,11,2,18,UCPD,Harassment,No Further Action,,harassment_stalking,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,fa4b2fad4b361f8d71b37165,2023-11-13,2023,11,2,20,UCPD,Burglary,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,c3e0836b1af871d7c2ea23e1,2023-11-13,2023,11,2,20,UCPD,Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,fee6112995c58164900f7ba8,2023-11-14,2023,11,3,7,UCPD,Burglary,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,d2942e5bf8d7bbc8bbfe383e,2023-11-14,2023,11,3,11,UCPD,Suspicious Activity,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,798722af9f0eeb5f6ce2169a,2023-11-14,2023,11,3,13,UCPD,Suspicious Activity,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,f059a45fe723ac6cc94f6fce,2023-11-14,2023,11,3,14,UCPD,Information-Other (IR),No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,1f4fe88faf345b5597096cf0,2023-11-14,2023,11,3,15,UCPD,Restraining Order Violation,Cleared by Arrest,,protection_order,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,1e20b241b70ca006edf71511,2023-11-14,2023,11,3,16,UCPD,Accident - Other Vehicle,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Parking Garage
incidents,45c31614bf2359168050ef10,2023-11-14,2023,11,3,16,UCPD,Property - Lost,No Further Action,,civil_dispute,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,d3f9f55f4c51feb4fad06b88,2023-11-14,2023,11,3,18,UCPD,Bike Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,66086452cd8be648dee3a2cd,2023-11-14,2023,11,3,19,UCPD,Assist - Mental Health,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,1f830c1b36f60aeb90c58bd4,2023-11-14,2023,11,3,21,UCPD,Criminal Trespass,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Parking Lot
incidents,85caafaaaaeee157e7ee0f07,2023-11-14,2023,11,3,23,UCPD,Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Academic Building
incidents,e9bc548ab7273c6fed4c51d7,2023-11-14,2023,11,3,23,UCPD,Suspicious Activity,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,fef5481720653677042d750a,2023-11-15,2023,11,4,6,UCPD,Information-Other (IR),No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,1044f7d2bc3886a3374f0a91,2023-11-15,2023,11,4,10,UCPD,Bike Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,87cd25452359643aca8d9fcd,2023-11-15,2023,11,4,11,UCPD,Criminal Mischief,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,afeb645c0ff4d2b207592b61,2023-11-15,2023,11,4,12,UCPD,Property - Found,No Further Action,,civil_dispute,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,7ba30f77fe246024e812199b,2023-11-15,2023,11,4,12,UCPD,Criminal Mischief,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Academic Building
incidents,7459429c5b43c8b87dd6eef8,2023-11-15,2023,11,4,14,UCPD,Theft,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,City Street or Sidewalk
incidents,7459429c5b43c8b87dd6eef8,2023-11-15,2023,11,4,14,UCPD,Theft,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Parking Lot
incidents,f049e8b2d8fd281733d95402,2023-11-15,2023,11,4,18,UCPD,Assist - Medical,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,a05d35343d9ced1dc0d88abe,2023-11-15,2023,11,4,19,UCPD,Drug Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,a3112b16a3dd968aad3bc5db,2023-11-15,2023,11,4,20,UCPD,Drug Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,828115c48c15c3605a8d60db,2023-11-15,2023,11,4,20,UCPD,Alcohol Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,e4321f953ff226686ed0aa84,2023-11-15,2023,11,4,21,UCPD,Drug Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,333ceb7b21e49e2ae4ba0156,2023-11-15,2023,11,4,21,UCPD,Criminal Mischief,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,On-Campus Roadway/Sidewalk
incidents,dfb253d179da2511c018d2b4,2023-11-16,2023,11,5,8,UCPD,Harassment,Cleared by Summons,,harassment_stalking,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Academic Building
incidents,6c19d5ca68eecd76e8e1d2c8,2023-11-16,2023,11,5,10,UCPD,Property - Lost,No Further Action,,civil_dispute,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,76802189dc5a736326041e0a,2023-11-16,2023,11,5,11,UCPD,Criminal Mischief,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Academic Building
incidents,44e0183641b02700914e30b8,2023-11-16,2023,11,5,18,UCPD,Accident - Other Vehicle,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,dcb27d7af4e79db16c0a7665,2023-11-16,2023,11,5,19,UCPD,Drug Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,2feb4252dee6d8d7c63cd115,2023-11-16,2023,11,5,19,UCPD,Fraud/Forgery,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,d8015133a307d045c5fb23ca,2023-11-16,2023,11,5,22,UCPD,Alcohol Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,94a7074453bf5f84d8fdb0c9,2023-11-16,2023,11,5,23,UCPD,Information-Housing (IR) Drugs,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,64da28ab6b3127c3bcf9ddba,2023-11-17,2023,11,6,,UCPD,Alcohol Violation,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,a5dfe4d6e4dbd34f09110c93,2023-11-17,2023,11,6,,UCPD,Drug Violation,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,4eb27060c9643cabca45fd3e,2023-11-17,2023,11,6,2,UCPD,Alcohol Violation,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,a8c095809aed7d0782330d98,2023-11-17,2023,11,6,3,UCPD,Property - Lost,No Further Action,,civil_dispute,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,7f210754f1787e2981c5f679,2023-11-17,2023,11,6,9,UCPD,Criminal Mischief,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,School/College/University
incidents,e392893683139fb63e5e902c,2023-11-17,2023,11,6,10,UCPD,Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,26f45bf0fb601ca5e68ec3dc,2023-11-17,2023,11,6,11,UCPD,Suspicious Activity,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,70511ef4d2b15adbd47e3b9c,2023-11-17,2023,11,6,11,UCPD,Assist - Mental Health,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,cabc5134ce8ac69a55642cff,2023-11-17,2023,11,6,12,UCPD,Suspicious Activity,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,135facfcfb195df2d9db1f5e,2023-11-17,2023,11,6,15,UCPD,Suspicious Activity,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,21ff08c31b73999beb2d6a63,2023-11-17,2023,11,6,15,UCPD,Assist - Mental Health,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,5454b67d41e1b2e0afa381a0,2023-11-17,2023,11,6,23,UCPD,Other Criminal Offense,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,fc897528246b94f707e41967,2023-11-17,2023,11,6,23,UCPD,Traffic Offense,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,On-Campus Roadway/Sidewalk
incidents,fc897528246b94f707e41967,2023-11-17,2023,11,6,23,UCPD,Traffic Offense,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Parking Lot
incidents,34416b024b0e6305897697f1,2023-11-18,2023,11,7,2,UCPD,Suspicious Activity,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,8540aa217db5b45393e8a632,2023-11-18,2023,11,7,11,UCPD,Warrant,Cleared by Arrest,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,b21af307bb9945a240ac0f54,2023-11-18,2023,11,7,21,UCPD,Assist - Mental Health,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,d4fd6fb2a59e379e57f7f62f,2023-11-19,2023,11,1,,UCPD,Information-Housing (IR) Alcohol,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,e3439436b4a9c518309c7137,2023-11-19,2023,11,1,11,UCPD,Warrant,Cleared by Arrest,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,37399c3088f4887e15c9ed03,2023-11-20,2023,11,2,7,UCPD,Suspicious Activity,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,073b33919122a2b856ab228b,2023-11-20,2023,11,2,9,UCPD,Criminal Mischief,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Academic Building
incidents,dbd55b13653bb7a84c25040a,2023-11-20,2023,11,2,12,UCPD,Other Criminal Offense,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,38e5b0d7a239f4bad00a09f9,2023-11-20,2023,11,2,19,UCPD,Trespassing,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,b01fd482933b3f7ad3683f6e,2023-11-20,2023,11,2,20,UCPD,Criminal Mischief,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,69749d14c5ddff3a6c72574c,2023-11-21,2023,11,3,14,UCPD,Accident - Other Vehicle,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Parking Lot
incidents,8fd7e33ae30bb86057408a65,2023-11-22,2023,11,4,9,UCPD,Accident - Micromobility,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,cc227cf43244b75d2666b402,2023-11-22,2023,11,4,11,UCPD,Criminal Trespass,Unfounded,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,405e910f0154900bb63b1aa8,2023-11-22,2023,11,4,16,UCPD,Restraining Order Violation,No Further Action,,protection_order,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
